rule_id,active,priority,match_type,canonical_merchant,alias_keywords,negative_keywords,category_primary,category_detail,merchant_type,rule_strength,ambiguity_level,validator_action,min_model_confidence_accept,max_model_confidence_override,amount_min,amount_max,amount_action,payment_method_hint,payment_media_hint,source_hint,notes,version
FOOD_GEPREK_GOLD_CHICK_187,True,85,contains,Geprek Gold Chick,Geprek Gold Chick|gold chick,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_GONG_CHA_189,True,85,contains,Gong Cha,gong cha,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Seeded from uploaded dataset majority label,v3
FOOD_GOOLA_190,True,85,contains,Goola,Goola,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_GORENGAN_191,True,85,contains,Gorengan,gorengan,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Seeded from uploaded dataset majority label,v3
FOOD_GROM_GELATO_193,True,85,contains,Grom Gelato,Grom Gelato,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_GULU_GULU_194,True,85,contains,Gulu Gulu,gulu gulu|gulugulu,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_GYU_KAKU_195,True,85,contains,Gyu Kaku,Gyu Kaku,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_HANAMASA_196,True,85,contains,Hanamasa,Hanamasa,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_HISANA_FRIED_CHICKEN_198,True,85,contains,Hisana Fried Chicken,Hisana Fried Chicken|hisana,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_HOKBEN_199,True,85,contains,Hokben,hokben|hokkaido bento|hoka hoka bento,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Seeded from uploaded dataset majority label,v3
FOOD_HOLLAND_BAKERY_200,True,85,contains,Holland Bakery,holland bakery|holland bakery indonesia,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_HOLYCOW_STEAK_201,True,85,contains,Holycow Steak,Holycow Steak|holycow,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_HOLYWINGS_FOOD_202,True,85,contains,Holywings Food,Holywings Food|holywings,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_ICHIBAN_SUSHI_203,True,85,contains,Ichiban Sushi,ichiban sushi|ichiban,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_IMPERIAL_KITCHEN_204,True,85,contains,Imperial Kitchen,imperial kitchen|imperial kitchen and dimsum|imperial kitchen dimsum,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_INDOMIE_REBUS_205,True,85,contains,Indomie Rebus,indomie rebus,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Seeded from uploaded dataset majority label,v3
FOOD_JANJI_JIWA_207,True,85,contains,Janji Jiwa,janji jiwa|jiwa toast,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Seeded from uploaded dataset majority label,v3
FOOD_JOLLIBEE_208,True,85,contains,Jollibee,jollibee,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Seeded from uploaded dataset majority label,v3
FOOD_J_CO_DONUTS_206,True,85,contains,J.CO Donuts,j co donuts|J.CO Donuts|jco|j.co|jco donuts,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Seeded from uploaded dataset majority label,v3
FOOD_KEBAB_TURKI_BABA_RAFI_209,True,85,contains,Kebab Turki Baba Rafi,Kebab Turki Baba Rafi|baba rafi|kebab turki,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_KETOPRAK_210,True,85,contains,Ketoprak,Ketoprak,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_KFC_211,True,85,contains,KFC,kfc|kentucky fried chicken,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Seeded from uploaded dataset majority label,v3
FOOD_KINTAN_BUFFET_212,True,85,contains,Kintan Buffet,Kintan Buffet|kintan,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_KOI_BUBBLE_TEA_213,True,85,contains,Koi Bubble Tea,koi bubble tea,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Seeded from uploaded dataset majority label,v3
FOOD_KOI_TH_214,True,85,contains,KOI Thé,KOI Thé|koi the|koi cafe,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_KOKUMI_215,True,85,contains,Kokumi,Kokumi,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_KRISPY_KREME_225,True,85,contains,Krispy Kreme,krispy kreme|krispykreme,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_KULINA_226,True,85,contains,Kulina,Kulina,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_LLAOLLAO_228,True,85,contains,Llaollao,Llaollao,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_MANGKOKKU_229,True,85,contains,Mangkokku,Mangkokku,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_MARUGAME_UDON_230,True,85,contains,Marugame Udon,marugame udon|marugame,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_MCDONALDS_232,True,85,contains,McDonalds,mcdonalds|mcd|mcdonald|mc donald,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Seeded from uploaded dataset majority label,v3
FOOD_MENANTEA_233,True,85,contains,Menantea,menantea|menantea indonesia,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_MIE_AYAM_TUMINI_234,True,85,contains,Mie Ayam Tumini,Mie Ayam Tumini,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_MIE_GACOAN_235,True,85,contains,Mie Gacoan,mie gacoan|gacoan,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Seeded from uploaded dataset majority label,v3
FOOD_MIE_KOBER_236,True,85,contains,Mie Kober,Mie Kober,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_MIE_KOCOK_BANDUNG_237,True,85,contains,Mie Kocok Bandung,Mie Kocok Bandung|mie kocok,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_MIXUE_238,True,85,contains,Mixue,mixue,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Seeded from uploaded dataset majority label,v3
FOOD_NASI_GORENG_KAMBING_KEBON_SIRIH_239,True,85,contains,Nasi Goreng Kambing Kebon Sirih,Nasi Goreng Kambing Kebon Sirih|kebon sirih|nasgor kebon sirih,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_NASI_GORENG_PAK_NASIR_240,True,85,contains,Nasi Goreng Pak Nasir,nasi goreng pak nasir,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Seeded from uploaded dataset majority label,v3
FOOD_NASI_KAPAU_UNI_UPIK_241,True,85,contains,Nasi Kapau Uni Upik,Nasi Kapau Uni Upik|nasi kapau,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_NASI_KULIT_SYUURGA_242,True,85,contains,Nasi Kulit Syuurga,nasi kulit syuurga|nasi kulit syurga|syuurga,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,,v3
FOOD_NASI_PADANG_243,True,85,contains,Nasi Padang,nasi padang,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Seeded from uploaded dataset majority label,v3
FOOD_PAGI_SORE_244,True,85,contains,Pagi Sore,Pagi Sore,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_PAPA_RON_S_PIZZA_245,True,85,contains,Papa Ron’s Pizza,Papa Ron’s Pizza|papa rons|papa ron,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_PARADISE_DYNASTY_246,True,85,contains,Paradise Dynasty,Paradise Dynasty,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_PARIS_BAGUETTE_247,True,85,contains,Paris Baguette,Paris Baguette,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_PECEL_LELE_248,True,85,contains,Pecel Lele,Pecel Lele|lele lamongan,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_PEMPEK_249,True,85,contains,Pempek,Pempek,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_PEPPER_LUNCH_250,True,85,contains,Pepper Lunch,pepper lunch,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Seeded from uploaded dataset majority label,v3
FOOD_PIZZA_HUT_251,True,85,contains,Pizza Hut,pizza hut|pizzahut|phd,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Seeded from uploaded dataset majority label,v3
FOOD_PUYO_DESSERT_253,True,85,contains,Puyo Dessert,puyo dessert|puyo,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,,v3
FOOD_RAWON_SETAN_254,True,85,contains,Rawon Setan,Rawon Setan,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_REMBOELAN_256,True,85,contains,Remboelan,Remboelan,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_RE_JUVE_255,True,85,contains,Re.juve,Re.juve|rejuve,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_RICHEESE_FACTORY_257,True,85,contains,Richeese Factory,richeese factory|richeese|richeese factory indonesia,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_RM_PADANG_258,True,85,contains,RM Padang,RM Padang|rumah makan padang|nasi padang,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_ROCKET_CHICKEN_259,True,85,contains,Rocket Chicken,Rocket Chicken,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_ROTI_O_260,True,85,contains,Roti O,roti o|roti o indonesia,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_SABANA_FRIED_CHICKEN_261,True,85,contains,Sabana Fried Chicken,Sabana Fried Chicken|sabana,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_SALADSTOP_262,True,85,contains,SaladStop,SaladStop|salad stop,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_SAMBAL_BAKAR_INDONESIA_263,True,85,contains,Sambal Bakar Indonesia,Sambal Bakar Indonesia,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_SARI_RATU_264,True,85,contains,Sari Ratu,Sari Ratu,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_SATE_KHAS_SENAYAN_265,True,85,contains,Sate Khas Senayan,sate khas senayan|sate senayan,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_SATE_RATU_266,True,85,contains,Sate Ratu,Sate Ratu,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_SATE_TAICHAN_267,True,85,contains,Sate Taichan,Sate Taichan,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_SEBLAK_268,True,85,contains,Seblak,Seblak,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_SEDERHANA_269,True,85,contains,Sederhana,Sederhana|restoran sederhana|rm sederhana,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_SHABURI_270,True,85,contains,Shaburi,Shaburi,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_SHIHLIN_271,True,85,contains,Shihlin,shihlin|shihlin taiwan street snacks,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,,v3
FOOD_SIOMAY_273,True,85,contains,Siomay,Siomay,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_SOLARIA_274,True,85,contains,Solaria,solaria|solaria resto|solaria restaurant,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
